"","cells","median.pi.avg","median.pi.sd","mean.pi.avg","mean.pi.sd","hill.zero.avg","hill.zero.sd","hill.one.avg","hill.one.sd","hill.two.avg","hill.two.sd","shannon.avg","shannon.sd"
"71",1196,8.55784469096672e-05,0.000246066337914954,0.00105507261930069,0.000758378540121532,1.659,0.731610725901592,NA,NA,Inf,Inf,NA,NA
"72",1249,0.00026950354609929,0.000447908136267111,0.00213110929893493,0.000830568909097175,2.114,0.636717684228578,1.74168639662228,0.496847151298597,1.61758719246184,0.4720467539542,0.511837531390299,0.298469265262315
"73",1331,0.00190113626773264,0.00163496827047287,0.00572060011479269,0.00584626662545497,3.416,0.924011795269836,2.497212274665,0.826026587004343,2.18466424616861,0.773956276478715,0.855904204106964,0.354178284011744
"74",1385,0.00095335155125622,0.000823543753206198,0.0017919532742982,0.00103586486838324,3.106,0.983733567451948,NA,NA,Inf,Inf,NA,NA
"75",1438,0.00111757429794719,0.000263899528822809,0.00125380952698195,0.000383271287075091,3.731,0.754458884372241,3.42015783863789,0.678429994011325,3.16505304127971,0.659802341211411,1.20859721635869,0.210281979408339
"76",1441,0.000722277772016518,0.00071483109093842,0.00157213312406703,0.000795356367467271,2.705,0.882470256583051,NA,NA,Inf,Inf,NA,NA
"77",1493,0.000625,0,0.00191418940773937,0,4,0,2.65128836292495,0,2.13813447203625,0,0.975045696542167,0
"78",1500,0.00303674488811646,0.00310711995261097,0.00680740015635482,0.00477787682869275,4.291,0.729967021071397,2.75677509664584,0.738890841668543,2.30465992430625,0.70960628848049,0.975618672424926,0.284194689424446
"79",1529,0.0025851968872506,0.000592154145095775,0.0216728008932755,0.00877731148024568,5,0,1.90849316206424,1.11524992747454,1.63166089169306,1.06053472536609,0.532380629077972,0.427111604844435
"80",1549,0.00130805598224953,0.00035481356353676,0.00163878818911077,0.0002886167810041,4.289,0.453524734369231,3.8301739407442,0.400114362682288,3.48283632618277,0.378072948892508,1.33771344304241,0.100763597223187
"81",1554,0.000962512664640325,0.00077147123135382,0.00430664077754747,0.00221177641306136,2.862,0.636679952064901,1.77188843030544,0.464131025531793,1.5445978668504,0.505278979946997,0.54227710413437,0.236558668740339
