Sample.Name,treFile,Genus,Species,ClemName,Subspecies,Split,Lumped,Ingroup,Country,State,Locality,Lat,Long,Notes,clem_group0.9,clem_group0.8,clem_group0.7,lumped_group0.9,lumped_group0.8,lumped_group0.7
Agelaius_humeralis_AF109947,Agelaius-phoeniceus-tricolor.tre,Agelaius,humeralis,Agelaius humeralis,NA,NA,NA,drop,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Agelaius_xanthomus_AF109948,Agelaius-phoeniceus-tricolor.tre,Agelaius,xanthomus,Agelaius xanthomus,NA,NA,NA,drop,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Agelaius_phoeniceus_JX512602,Agelaius-phoeniceus-tricolor.tre,Agelaius,phoeniceus,Agelaius phoeniceus,unassigned,Agelaius-phoeniceus,Agelaius-phoeniceus-tricolor,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
Agelaius_phoeniceus_JX512603,Agelaius-phoeniceus-tricolor.tre,Agelaius,phoeniceus,Agelaius phoeniceus,unassigned,Agelaius-phoeniceus,Agelaius-phoeniceus-tricolor,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
Agelaius_phoeniceus_JX512604,Agelaius-phoeniceus-tricolor.tre,Agelaius,phoeniceus,Agelaius phoeniceus,unassigned,Agelaius-phoeniceus,Agelaius-phoeniceus-tricolor,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
Agelaius_phoeniceus_JX512605,Agelaius-phoeniceus-tricolor.tre,Agelaius,phoeniceus,Agelaius phoeniceus,unassigned,Agelaius-phoeniceus,Agelaius-phoeniceus-tricolor,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
Agelaius_phoeniceus_JX512606,Agelaius-phoeniceus-tricolor.tre,Agelaius,phoeniceus,Agelaius phoeniceus,unassigned,Agelaius-phoeniceus,Agelaius-phoeniceus-tricolor,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
Agelaius_phoeniceus_JX512607,Agelaius-phoeniceus-tricolor.tre,Agelaius,phoeniceus,Agelaius phoeniceus,unassigned,Agelaius-phoeniceus,Agelaius-phoeniceus-tricolor,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
Agelaius_phoeniceus_JX512608,Agelaius-phoeniceus-tricolor.tre,Agelaius,phoeniceus,Agelaius phoeniceus,unassigned,Agelaius-phoeniceus,Agelaius-phoeniceus-tricolor,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
Agelaius_phoeniceus_JX512609,Agelaius-phoeniceus-tricolor.tre,Agelaius,phoeniceus,Agelaius phoeniceus,unassigned,Agelaius-phoeniceus,Agelaius-phoeniceus-tricolor,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
Agelaius_phoeniceus_JX512610,Agelaius-phoeniceus-tricolor.tre,Agelaius,phoeniceus,Agelaius phoeniceus,unassigned,Agelaius-phoeniceus,Agelaius-phoeniceus-tricolor,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
Agelaius_phoeniceus_JX512611,Agelaius-phoeniceus-tricolor.tre,Agelaius,phoeniceus,Agelaius phoeniceus,unassigned,Agelaius-phoeniceus,Agelaius-phoeniceus-tricolor,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
Agelaius_phoeniceus_JX512612,Agelaius-phoeniceus-tricolor.tre,Agelaius,phoeniceus,Agelaius phoeniceus,unassigned,Agelaius-phoeniceus,Agelaius-phoeniceus-tricolor,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
Agelaius_phoeniceus_JX512613,Agelaius-phoeniceus-tricolor.tre,Agelaius,phoeniceus,Agelaius phoeniceus,unassigned,Agelaius-phoeniceus,Agelaius-phoeniceus-tricolor,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
Agelaius_phoeniceus_JX512614,Agelaius-phoeniceus-tricolor.tre,Agelaius,phoeniceus,Agelaius phoeniceus,unassigned,Agelaius-phoeniceus,Agelaius-phoeniceus-tricolor,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
Agelaius_phoeniceus_JX512615,Agelaius-phoeniceus-tricolor.tre,Agelaius,phoeniceus,Agelaius phoeniceus,unassigned,Agelaius-phoeniceus,Agelaius-phoeniceus-tricolor,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
Agelaius_phoeniceus_JX512616,Agelaius-phoeniceus-tricolor.tre,Agelaius,phoeniceus,Agelaius phoeniceus,unassigned,Agelaius-phoeniceus,Agelaius-phoeniceus-tricolor,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
Agelaius_phoeniceus_JX512617,Agelaius-phoeniceus-tricolor.tre,Agelaius,phoeniceus,Agelaius phoeniceus,unassigned,Agelaius-phoeniceus,Agelaius-phoeniceus-tricolor,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
Agelaius_phoeniceus_JX512618,Agelaius-phoeniceus-tricolor.tre,Agelaius,phoeniceus,Agelaius phoeniceus,unassigned,Agelaius-phoeniceus,Agelaius-phoeniceus-tricolor,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
Agelaius_phoeniceus_JX512619,Agelaius-phoeniceus-tricolor.tre,Agelaius,phoeniceus,Agelaius phoeniceus,unassigned,Agelaius-phoeniceus,Agelaius-phoeniceus-tricolor,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
Agelaius_phoeniceus_JX512620,Agelaius-phoeniceus-tricolor.tre,Agelaius,phoeniceus,Agelaius phoeniceus,unassigned,Agelaius-phoeniceus,Agelaius-phoeniceus-tricolor,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
Agelaius_phoeniceus_JX512621,Agelaius-phoeniceus-tricolor.tre,Agelaius,phoeniceus,Agelaius phoeniceus,unassigned,Agelaius-phoeniceus,Agelaius-phoeniceus-tricolor,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
Agelaius_phoeniceus_JX512622,Agelaius-phoeniceus-tricolor.tre,Agelaius,phoeniceus,Agelaius phoeniceus,unassigned,Agelaius-phoeniceus,Agelaius-phoeniceus-tricolor,y,NA,NA,NA,NA,NA,NA,1,1,2,1,1,2
Agelaius_phoeniceus_JX512623,Agelaius-phoeniceus-tricolor.tre,Agelaius,phoeniceus,Agelaius phoeniceus,unassigned,Agelaius-phoeniceus,Agelaius-phoeniceus-tricolor,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
Agelaius_phoeniceus_JX512624,Agelaius-phoeniceus-tricolor.tre,Agelaius,phoeniceus,Agelaius phoeniceus,unassigned,Agelaius-phoeniceus,Agelaius-phoeniceus-tricolor,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
Agelaius_phoeniceus_JX512625,Agelaius-phoeniceus-tricolor.tre,Agelaius,phoeniceus,Agelaius phoeniceus,unassigned,Agelaius-phoeniceus,Agelaius-phoeniceus-tricolor,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
Agelaius_phoeniceus_JX512626,Agelaius-phoeniceus-tricolor.tre,Agelaius,phoeniceus,Agelaius phoeniceus,unassigned,Agelaius-phoeniceus,Agelaius-phoeniceus-tricolor,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
Agelaius_phoeniceus_JX512627,Agelaius-phoeniceus-tricolor.tre,Agelaius,phoeniceus,Agelaius phoeniceus,unassigned,Agelaius-phoeniceus,Agelaius-phoeniceus-tricolor,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
Agelaius_phoeniceus_JX512628,Agelaius-phoeniceus-tricolor.tre,Agelaius,phoeniceus,Agelaius phoeniceus,unassigned,Agelaius-phoeniceus,Agelaius-phoeniceus-tricolor,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
Agelaius_phoeniceus_JX512629,Agelaius-phoeniceus-tricolor.tre,Agelaius,phoeniceus,Agelaius phoeniceus,unassigned,Agelaius-phoeniceus,Agelaius-phoeniceus-tricolor,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
Agelaius_phoeniceus_JX512630,Agelaius-phoeniceus-tricolor.tre,Agelaius,phoeniceus,Agelaius phoeniceus,unassigned,Agelaius-phoeniceus,Agelaius-phoeniceus-tricolor,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
Agelaius_phoeniceus_JX512631,Agelaius-phoeniceus-tricolor.tre,Agelaius,phoeniceus,Agelaius phoeniceus,unassigned,Agelaius-phoeniceus,Agelaius-phoeniceus-tricolor,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
Agelaius_phoeniceus_JX512632,Agelaius-phoeniceus-tricolor.tre,Agelaius,phoeniceus,Agelaius phoeniceus,unassigned,Agelaius-phoeniceus,Agelaius-phoeniceus-tricolor,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
Agelaius_tricolor_JX512633,Agelaius-phoeniceus-tricolor.tre,Agelaius,tricolor,Agelaius tricolor,monotypic,Agelaius-tricolor,Agelaius-phoeniceus-tricolor,y,NA,NA,NA,NA,NA,NA,1,1,1,2,2,3
Agelaius_tricolor_JX512634,Agelaius-phoeniceus-tricolor.tre,Agelaius,tricolor,Agelaius tricolor,monotypic,Agelaius-tricolor,Agelaius-phoeniceus-tricolor,y,NA,NA,NA,NA,NA,NA,1,1,1,2,2,3
Agelaius_tricolor_JX512635,Agelaius-phoeniceus-tricolor.tre,Agelaius,tricolor,Agelaius tricolor,monotypic,Agelaius-tricolor,Agelaius-phoeniceus-tricolor,y,NA,NA,NA,NA,NA,NA,1,1,1,2,2,3
Agelaius_tricolor_JX512636,Agelaius-phoeniceus-tricolor.tre,Agelaius,tricolor,Agelaius tricolor,monotypic,Agelaius-tricolor,Agelaius-phoeniceus-tricolor,y,NA,NA,NA,NA,NA,NA,1,1,1,2,2,3
Agelaius_tricolor_JX512637,Agelaius-phoeniceus-tricolor.tre,Agelaius,tricolor,Agelaius tricolor,monotypic,Agelaius-tricolor,Agelaius-phoeniceus-tricolor,y,NA,NA,NA,NA,NA,NA,1,1,1,2,2,3
Agelaius_tricolor_JX512638,Agelaius-phoeniceus-tricolor.tre,Agelaius,tricolor,Agelaius tricolor,monotypic,Agelaius-tricolor,Agelaius-phoeniceus-tricolor,y,NA,NA,NA,NA,NA,NA,1,1,1,2,2,3
Agelaius_tricolor_JX512639,Agelaius-phoeniceus-tricolor.tre,Agelaius,tricolor,Agelaius tricolor,monotypic,Agelaius-tricolor,Agelaius-phoeniceus-tricolor,y,NA,NA,NA,NA,NA,NA,1,1,1,2,2,3
Agelaius_tricolor_JX512640,Agelaius-phoeniceus-tricolor.tre,Agelaius,tricolor,Agelaius tricolor,monotypic,Agelaius-tricolor,Agelaius-phoeniceus-tricolor,y,NA,NA,NA,NA,NA,NA,1,1,1,2,2,3
Agelaius_tricolor_JX512641,Agelaius-phoeniceus-tricolor.tre,Agelaius,tricolor,Agelaius tricolor,monotypic,Agelaius-tricolor,Agelaius-phoeniceus-tricolor,y,NA,NA,NA,NA,NA,NA,1,1,1,2,2,3
Agelaius_tricolor_JX512642,Agelaius-phoeniceus-tricolor.tre,Agelaius,tricolor,Agelaius tricolor,monotypic,Agelaius-tricolor,Agelaius-phoeniceus-tricolor,y,NA,NA,NA,NA,NA,NA,1,1,1,2,2,3
JX675222_Amazilia_violiceps,Amazilia-cyanocephala.tre,Amazilia,violiceps,Amazilia violiceps,NA,NA,NA,drop,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JX675223_Amazilia_viridifrons,Amazilia-cyanocephala.tre,Amazilia,viridifrons,Amazilia viridifrons,NA,NA,NA,drop,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JX675221_Amazilia_beryllina,Amazilia-cyanocephala.tre,Amazilia,beryllina,Amazilia beryllina,NA,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JX050059_Amazilia_cyanocephala_H1,Amazilia-cyanocephala.tre,Amazilia,cyanocephala,Amazilia cyanocephala,unassigned,Amazilia-cyanocephala,Amazilia-cyanocephala,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
JX050060_Amazilia_cyanocephala_H2,Amazilia-cyanocephala.tre,Amazilia,cyanocephala,Amazilia cyanocephala,unassigned,Amazilia-cyanocephala,Amazilia-cyanocephala,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
JX050061_Amazilia_cyanocephala_H3,Amazilia-cyanocephala.tre,Amazilia,cyanocephala,Amazilia cyanocephala,unassigned,Amazilia-cyanocephala,Amazilia-cyanocephala,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
JX050062_Amazilia_cyanocephala_H4,Amazilia-cyanocephala.tre,Amazilia,cyanocephala,Amazilia cyanocephala,unassigned,Amazilia-cyanocephala,Amazilia-cyanocephala,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
JX050063_Amazilia_cyanocephala_H5,Amazilia-cyanocephala.tre,Amazilia,cyanocephala,Amazilia cyanocephala,unassigned,Amazilia-cyanocephala,Amazilia-cyanocephala,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
JX050064_Amazilia_cyanocephala_H6,Amazilia-cyanocephala.tre,Amazilia,cyanocephala,Amazilia cyanocephala,unassigned,Amazilia-cyanocephala,Amazilia-cyanocephala,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
JX050065_Amazilia_cyanocephala_H7,Amazilia-cyanocephala.tre,Amazilia,cyanocephala,Amazilia cyanocephala,unassigned,Amazilia-cyanocephala,Amazilia-cyanocephala,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
JX050066_Amazilia_cyanocephala_H8,Amazilia-cyanocephala.tre,Amazilia,cyanocephala,Amazilia cyanocephala,unassigned,Amazilia-cyanocephala,Amazilia-cyanocephala,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
JX050067_Amazilia_cyanocephala_H9,Amazilia-cyanocephala.tre,Amazilia,cyanocephala,Amazilia cyanocephala,unassigned,Amazilia-cyanocephala,Amazilia-cyanocephala,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
JX050068_Amazilia_cyanocephala_H10,Amazilia-cyanocephala.tre,Amazilia,cyanocephala,Amazilia cyanocephala,unassigned,Amazilia-cyanocephala,Amazilia-cyanocephala,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
JX050069_Amazilia_cyanocephala_H11,Amazilia-cyanocephala.tre,Amazilia,cyanocephala,Amazilia cyanocephala,unassigned,Amazilia-cyanocephala,Amazilia-cyanocephala,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
JX050070_Amazilia_cyanocephala_H12,Amazilia-cyanocephala.tre,Amazilia,cyanocephala,Amazilia cyanocephala,unassigned,Amazilia-cyanocephala,Amazilia-cyanocephala,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
JX050071_Amazilia_cyanocephala_H13,Amazilia-cyanocephala.tre,Amazilia,cyanocephala,Amazilia cyanocephala,unassigned,Amazilia-cyanocephala,Amazilia-cyanocephala,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
JX050072_Amazilia_cyanocephala_H14,Amazilia-cyanocephala.tre,Amazilia,cyanocephala,Amazilia cyanocephala,unassigned,Amazilia-cyanocephala,Amazilia-cyanocephala,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
JX050073_Amazilia_cyanocephala_H15,Amazilia-cyanocephala.tre,Amazilia,cyanocephala,Amazilia cyanocephala,unassigned,Amazilia-cyanocephala,Amazilia-cyanocephala,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
JX050074_Amazilia_cyanocephala_H16,Amazilia-cyanocephala.tre,Amazilia,cyanocephala,Amazilia cyanocephala,unassigned,Amazilia-cyanocephala,Amazilia-cyanocephala,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
JX050075_Amazilia_cyanocephala_H17,Amazilia-cyanocephala.tre,Amazilia,cyanocephala,Amazilia cyanocephala,unassigned,Amazilia-cyanocephala,Amazilia-cyanocephala,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
JX050076_Amazilia_cyanocephala_H18,Amazilia-cyanocephala.tre,Amazilia,cyanocephala,Amazilia cyanocephala,unassigned,Amazilia-cyanocephala,Amazilia-cyanocephala,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
JX050077_Amazilia_cyanocephala_H19,Amazilia-cyanocephala.tre,Amazilia,cyanocephala,Amazilia cyanocephala,unassigned,Amazilia-cyanocephala,Amazilia-cyanocephala,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
JX050078_Amazilia_cyanocephala_H20,Amazilia-cyanocephala.tre,Amazilia,cyanocephala,Amazilia cyanocephala,unassigned,Amazilia-cyanocephala,Amazilia-cyanocephala,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
JX050079_Amazilia_cyanocephala_H21,Amazilia-cyanocephala.tre,Amazilia,cyanocephala,Amazilia cyanocephala,unassigned,Amazilia-cyanocephala,Amazilia-cyanocephala,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
JX050080_Amazilia_cyanocephala_H22,Amazilia-cyanocephala.tre,Amazilia,cyanocephala,Amazilia cyanocephala,unassigned,Amazilia-cyanocephala,Amazilia-cyanocephala,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
JX050081_Amazilia_cyanocephala_H23,Amazilia-cyanocephala.tre,Amazilia,cyanocephala,Amazilia cyanocephala,unassigned,Amazilia-cyanocephala,Amazilia-cyanocephala,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
JX050082_Amazilia_cyanocephala_H24,Amazilia-cyanocephala.tre,Amazilia,cyanocephala,Amazilia cyanocephala,unassigned,Amazilia-cyanocephala,Amazilia-cyanocephala,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
JX050083_Amazilia_cyanocephala_H25,Amazilia-cyanocephala.tre,Amazilia,cyanocephala,Amazilia cyanocephala,unassigned,Amazilia-cyanocephala,Amazilia-cyanocephala,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
JX050084_Amazilia_cyanocephala_H26,Amazilia-cyanocephala.tre,Amazilia,cyanocephala,Amazilia cyanocephala,unassigned,Amazilia-cyanocephala,Amazilia-cyanocephala,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
JX050085_Amazilia_cyanocephala_H27,Amazilia-cyanocephala.tre,Amazilia,cyanocephala,Amazilia cyanocephala,unassigned,Amazilia-cyanocephala,Amazilia-cyanocephala,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
JX050086_Amazilia_cyanocephala_H28,Amazilia-cyanocephala.tre,Amazilia,cyanocephala,Amazilia cyanocephala,unassigned,Amazilia-cyanocephala,Amazilia-cyanocephala,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
JX050087_Amazilia_cyanocephala_H29,Amazilia-cyanocephala.tre,Amazilia,cyanocephala,Amazilia cyanocephala,unassigned,Amazilia-cyanocephala,Amazilia-cyanocephala,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
JX050088_Amazilia_cyanocephala_H30,Amazilia-cyanocephala.tre,Amazilia,cyanocephala,Amazilia cyanocephala,unassigned,Amazilia-cyanocephala,Amazilia-cyanocephala,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
JX050089_Amazilia_cyanocephala_H31,Amazilia-cyanocephala.tre,Amazilia,cyanocephala,Amazilia cyanocephala,unassigned,Amazilia-cyanocephala,Amazilia-cyanocephala,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
JX050090_Amazilia_cyanocephala_H32,Amazilia-cyanocephala.tre,Amazilia,cyanocephala,Amazilia cyanocephala,unassigned,Amazilia-cyanocephala,Amazilia-cyanocephala,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
JX050091_Amazilia_cyanocephala_H33,Amazilia-cyanocephala.tre,Amazilia,cyanocephala,Amazilia cyanocephala,unassigned,Amazilia-cyanocephala,Amazilia-cyanocephala,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
JX050092_Amazilia_cyanocephala_H34,Amazilia-cyanocephala.tre,Amazilia,cyanocephala,Amazilia cyanocephala,unassigned,Amazilia-cyanocephala,Amazilia-cyanocephala,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
JX050093_Amazilia_cyanocephala_H35,Amazilia-cyanocephala.tre,Amazilia,cyanocephala,Amazilia cyanocephala,unassigned,Amazilia-cyanocephala,Amazilia-cyanocephala,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
JX050094_Amazilia_cyanocephala_H36,Amazilia-cyanocephala.tre,Amazilia,cyanocephala,Amazilia cyanocephala,unassigned,Amazilia-cyanocephala,Amazilia-cyanocephala,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
JX050095_Amazilia_cyanocephala_H37,Amazilia-cyanocephala.tre,Amazilia,cyanocephala,Amazilia cyanocephala,unassigned,Amazilia-cyanocephala,Amazilia-cyanocephala,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
JX050096_Amazilia_cyanocephala_H38,Amazilia-cyanocephala.tre,Amazilia,cyanocephala,Amazilia cyanocephala,unassigned,Amazilia-cyanocephala,Amazilia-cyanocephala,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
JX050097_Amazilia_cyanocephala_H39,Amazilia-cyanocephala.tre,Amazilia,cyanocephala,Amazilia cyanocephala,unassigned,Amazilia-cyanocephala,Amazilia-cyanocephala,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
JX050098_Amazilia_cyanocephala_H40,Amazilia-cyanocephala.tre,Amazilia,cyanocephala,Amazilia cyanocephala,unassigned,Amazilia-cyanocephala,Amazilia-cyanocephala,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
JX050099_Amazilia_cyanocephala_H41,Amazilia-cyanocephala.tre,Amazilia,cyanocephala,Amazilia cyanocephala,unassigned,Amazilia-cyanocephala,Amazilia-cyanocephala,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
JX050100_Amazilia_cyanocephala_H42,Amazilia-cyanocephala.tre,Amazilia,cyanocephala,Amazilia cyanocephala,unassigned,Amazilia-cyanocephala,Amazilia-cyanocephala,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
JX050101_Amazilia_cyanocephala_H43,Amazilia-cyanocephala.tre,Amazilia,cyanocephala,Amazilia cyanocephala,unassigned,Amazilia-cyanocephala,Amazilia-cyanocephala,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
JX050102_Amazilia_cyanocephala_H44,Amazilia-cyanocephala.tre,Amazilia,cyanocephala,Amazilia cyanocephala,unassigned,Amazilia-cyanocephala,Amazilia-cyanocephala,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
JX050103_Amazilia_cyanocephala_H45,Amazilia-cyanocephala.tre,Amazilia,cyanocephala,Amazilia cyanocephala,unassigned,Amazilia-cyanocephala,Amazilia-cyanocephala,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
JX050104_Amazilia_cyanocephala_H46,Amazilia-cyanocephala.tre,Amazilia,cyanocephala,Amazilia cyanocephala,unassigned,Amazilia-cyanocephala,Amazilia-cyanocephala,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
JX050105_Amazilia_cyanocephala_H47,Amazilia-cyanocephala.tre,Amazilia,cyanocephala,Amazilia cyanocephala,unassigned,Amazilia-cyanocephala,Amazilia-cyanocephala,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
JX050106_Amazilia_cyanocephala_H48,Amazilia-cyanocephala.tre,Amazilia,cyanocephala,Amazilia cyanocephala,unassigned,Amazilia-cyanocephala,Amazilia-cyanocephala,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
JX050107_Amazilia_cyanocephala_H49,Amazilia-cyanocephala.tre,Amazilia,cyanocephala,Amazilia cyanocephala,unassigned,Amazilia-cyanocephala,Amazilia-cyanocephala,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
JX050108_Amazilia_cyanocephala_H50,Amazilia-cyanocephala.tre,Amazilia,cyanocephala,Amazilia cyanocephala,unassigned,Amazilia-cyanocephala,Amazilia-cyanocephala,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
JX050109_Amazilia_cyanocephala_H51,Amazilia-cyanocephala.tre,Amazilia,cyanocephala,Amazilia cyanocephala,unassigned,Amazilia-cyanocephala,Amazilia-cyanocephala,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
Amazilia_decora_EU042519,Amazilia-tzacatl.tre,Amazilia,decora,Amazilia decora,NA,NA,NA,drop,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Amazilia_fimbriata_EU042520,Amazilia-tzacatl.tre,Amazilia,fimbriata,Amazilia fimbriata,NA,NA,NA,drop,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Amazilia_franciae_EU042521,Amazilia-tzacatl.tre,Amazilia,franciae,Amazilia franciae,NA,NA,NA,drop,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Amazilia_saucerrottei_EU042523,Amazilia-tzacatl.tre,Amazilia,saucerottei,Amazilia saucerottei,NA,NA,NA,drop,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Amazilia_versicolor_EU042525,Amazilia-tzacatl.tre,Amazilia,versicolor,Amazilia versicolor,NA,NA,NA,drop,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Amazilia_viridigaster_EU042526,Amazilia-tzacatl.tre,Amazilia,viridigaster,Amazilia viridigaster,NA,NA,NA,drop,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Amazilia_rutila_EU042522,Amazilia-tzacatl.tre,Amazilia,rutila,Amazilia rutila,NA,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Amazilia_tzacatl_EU983311,Amazilia-tzacatl.tre,Amazilia,tzacatl,Amazilia tzacatl,tzacatl,Amazilia-tzacatl,Amazilia-tzacatl,y,Belize,NA,Belize,17.5,-88.57,NA,1,1,1,1,1,1
Amazilia_tzacatl_EU983312,Amazilia-tzacatl.tre,Amazilia,tzacatl,Amazilia tzacatl,tzacatl,Amazilia-tzacatl,Amazilia-tzacatl,y,Belize,NA,Belize,17.5,-88.57,NA,1,1,1,1,1,1
Amazilia_tzacatl_EU983313,Amazilia-tzacatl.tre,Amazilia,tzacatl,Amazilia tzacatl,tzacatl,Amazilia-tzacatl,Amazilia-tzacatl,y,Belize,NA,Belize,17.5,-88.57,NA,1,1,1,1,1,1
Amazilia_tzacatl_EU983314,Amazilia-tzacatl.tre,Amazilia,tzacatl,Amazilia tzacatl,tzacatl,Amazilia-tzacatl,Amazilia-tzacatl,y,Belize,NA,Belize,17.5,-88.57,NA,1,1,1,1,1,1
Amazilia_tzacatl_EU983315,Amazilia-tzacatl.tre,Amazilia,tzacatl,Amazilia tzacatl,tzacatl,Amazilia-tzacatl,Amazilia-tzacatl,y,Belize,NA,Belize,17.5,-88.57,NA,1,1,1,1,1,1
Amazilia_tzacatl_EU983316,Amazilia-tzacatl.tre,Amazilia,tzacatl,Amazilia tzacatl,tzacatl,Amazilia-tzacatl,Amazilia-tzacatl,y,Belize,NA,Belize,17.5,-88.57,NA,1,1,1,1,1,1
Amazilia_tzacatl_EU983317,Amazilia-tzacatl.tre,Amazilia,tzacatl,Amazilia tzacatl,tzacatl,Amazilia-tzacatl,Amazilia-tzacatl,y,Belize,NA,Belize,17.5,-88.57,NA,1,1,1,1,1,1
