order_name,family_name,subfamily_name,genus_name,species_name,sp_suffix
Diptera,Muscidae,Phaoniinae,Helina,Helina longicornis,longicornis
Diptera,Anisopodidae,Anisopodinae,Sylvicola,Sylvicola fuscatus,fuscatus
Diptera,Micropezidae,Calobatinae,Compsobata,Compsobata kennicotti,kennicotti
Diptera,Muscidae,Coenosiinae,Coenosia,Coenosia morrisoni,morrisoni
Coleoptera,Staphylinidae,Omaliinae,Phloeostiba,Phloeostiba lapponica,lapponica
Diptera,Sciomyzidae,Sciomyzinae,Pherbellia,Pherbellia tenuipes,tenuipes
Diptera,Chironomidae,Orthocladiinae,Paraphaenocladius,Paraphaenocladius cf. nasthecus,cf. nasthecus
Diptera,Fanniidae,Fanniinae,Fannia,Fannia lugubrina,lugubrina
Diptera,Mycetophilidae,Sciophilinae,Sciophila,Sciophila karelica,karelica
Diptera,Muscidae,Mydaeinae,Mydaea,Mydaea nr. furtiva,nr. furtiva
Diptera,Syrphidae,Syrphinae,Platycheirus,Platycheirus yukonensis,yukonensis
Lepidoptera,Nymphalidae,Satyrinae,Erebia,Erebia lafontainei,lafontainei
Diptera,Chironomidae,Orthocladiinae,Pseudorthocladius,Pseudorthocladius curtistylus,curtistylus
Lepidoptera,Nepticulidae,Nepticulinae,Stigmella,Stigmella betulicola,betulicola
Coleoptera,Cantharidae,Cantharinae,Podabrus,Podabrus lapponicus,lapponicus
Hymenoptera,Apidae,Apinae,Bombus,Bombus flavifrons,flavifrons
Diptera,Muscidae,Coenosiinae,Spilogona,Spilogona arctica,arctica
Hymenoptera,Apidae,Nomadinae,Nomada,Nomada panzeri,panzeri
Diptera,Muscidae,Azeliinae,Hydrotaea,Hydrotaea meteorica,meteorica
Diptera,Fanniidae,Fanniinae,Fannia,Fannia hirticeps,hirticeps
Diptera,Fanniidae,Fanniinae,Fannia,Fannia lasiops,lasiops
Diptera,Anthomyiidae,Anthomyiinae,Botanophila,Botanophila profuga,profuga
Diptera,Empididae,Clinocerinae,Clinocera,Clinocera aucta,aucta
Diptera,Muscidae,Coenosiinae,Coenosia,Coenosia tarsata,tarsata
Lepidoptera,Gracillariidae,Phyllocnistinae,Phyllocnistis,Phyllocnistis populiella,populiella
Diptera,Phoridae,Metopininae,Megaselia,Megaselia arizonensis,arizonensis
Hymenoptera,Halictidae,Halictinae,Lasioglossum,Lasioglossum boreale,boreale
Lepidoptera,Nymphalidae,Satyrinae,Oeneis,Oeneis jutta,jutta
Hymenoptera,Ichneumonidae,Cryptinae,Phygadeuon,Phygadeuon trichops,trichops
Odonata,Coenagrionidae,Ischnurinae,Enallagma,Enallagma cyathigerum,cyathigerum
Odonata,Coenagrionidae,Ischnurinae,Enallagma,Enallagma boreale,boreale
Odonata,Coenagrionidae,Ischnurinae,Enallagma,Enallagma annexum,annexum
Lepidoptera,Pieridae,Coliadinae,Colias,Colias nastes,nastes
Lepidoptera,Lycaenidae,Polyommatinae,Agriades,Agriades glandon,glandon
Odonata,Aeshnidae,Aeshninae,Aeshna,Aeshna juncea,juncea
Odonata,Aeshnidae,Aeshninae,Aeshna,Aeshna subarctica,subarctica
Lepidoptera,Nymphalidae,Satyrinae,Oeneis,Oeneis bore,bore
Lepidoptera,Tortricidae,Olethreutinae,Rhopobota,Rhopobota naevana,naevana
Diptera,Muscidae,Coenosiinae,Coenosia,Coenosia comita,comita
Lepidoptera,Nymphalidae,Satyrinae,Erebia,Erebia disa,disa
Diptera,Muscidae,Coenosiinae,Limnophora,Limnophora uniseta,uniseta
Lepidoptera,Nymphalidae,Satyrinae,Erebia,Erebia occulta,occulta
Lepidoptera,Nymphalidae,Satyrinae,Erebia,Erebia youngi,youngi
Diptera,Tachinidae,Exoristinae,Phryxe,Phryxe pecosensis,pecosensis
Diptera,Muscidae,Coenosiinae,Coenosia,Coenosia campestris,campestris
Odonata,Libellulidae,Leucorrhininae,Leucorrhinia,Leucorrhinia hudsonica,hudsonica
Odonata,Libellulidae,Leucorrhininae,Leucorrhinia,Leucorrhinia proxima,proxima
Odonata,Corduliidae,Corduliinae,Somatochlora,Somatochlora albicincta,albicincta
Odonata,Corduliidae,Corduliinae,Somatochlora,Somatochlora whitehousei,whitehousei
Odonata,Corduliidae,Corduliinae,Somatochlora,Somatochlora septentrionalis,septentrionalis
Diptera,Muscidae,Coenosiinae,Coenosia,Coenosia octopunctata,octopunctata
Diptera,Syrphidae,Eristalinae,Lejops,Lejops lunulatus,lunulatus
Diptera,Anthomyiidae,Anthomyiinae,Zaphne,Zaphne lineatocollis,lineatocollis
Diptera,Calliphoridae,Melanomyinae,Melanomya,Melanomya ordinaria,ordinaria
Diptera,Chironomidae,Chironominae,Cladotanytarsus,Cladotanytarsus atridorsum,atridorsum
Diptera,Anthomyiidae,Anthomyiinae,Delia,Delia bucculenta,bucculenta
Diptera,Phoridae,Metopininae,Megaselia,Megaselia pulicaria complex,pulicaria complex
Psocodea,Lachesillidae,Lachesillinae,Lachesilla,Lachesilla contraforcepeta,contraforcepeta
Diptera,Phoridae,Metopininae,Megaselia,Megaselia atrox,atrox
Diptera,Phoridae,Metopininae,Megaselia,Megaselia citrinella,citrinella
Diptera,Dolichopodidae,Dolichopodinae,Dolichopus,Dolichopus maculipennis,maculipennis
Diptera,Chironomidae,Chironominae,Tanytarsus,Tanytarsus mendax,mendax
Diptera,Mycetophilidae,Gnoristinae,Boletina,Boletina dissipata,dissipata
Diptera,Phoridae,Metopininae,Megaselia,Megaselia longicostalis,longicostalis
Trichoptera,Limnephilidae,Limnephilinae,Asynarchus,Asynarchus montanus,montanus
Lepidoptera,Lycaenidae,Polyommatinae,Cupido,Cupido amyntula,amyntula
Diptera,Simuliidae,Simuliinae,Simulium,Simulium silvestre,silvestre
Diptera,Chironomidae,Orthocladiinae,Orthocladius,Orthocladius dorenus,dorenus
Trichoptera,Limnephilidae,Limnephilinae,Limnephilus,Limnephilus picturatus,picturatus
Diptera,Simuliidae,Simuliinae,Metacnephia,Metacnephia borealis,borealis
Diptera,Chironomidae,Chironominae,Tanytarsus,Tanytarsus inaequalis,inaequalis
Diptera,Scathophagidae,Scathophaginae,Scathophaga,Scathophaga suilla,suilla
Diptera,Simuliidae,Simuliinae,Simulium,Simulium malyschevi,malyschevi
Diptera,Chironomidae,Orthocladiinae,Psectrocladius,Psectrocladius fennicus,fennicus
Diptera,Muscidae,Coenosiinae,Spilogona,Spilogona imitatrix,imitatrix
Diptera,Mycetophilidae,Mycetophilinae,Mycetophila,Mycetophila cruciator,cruciator
Diptera,Dolichopodidae,Dolichopodinae,Dolichopus,Dolichopus shelfordi,shelfordi
Coleoptera,Staphylinidae,Aleocharinae,Atheta,Atheta graminicola,graminicola
Diptera,Chironomidae,Chironominae,Stictochironomus,Stictochironomus sticticus,sticticus
Diptera,Chironomidae,Orthocladiinae,Cricotopus,Cricotopus perniger,perniger
Diptera,Chironomidae,Orthocladiinae,Mesocricotopus,Mesocricotopus thienemanni,thienemanni
Diptera,Chironomidae,Chironominae,Stempellinella,Stempellinella edwardsi,edwardsi
Diptera,Chironomidae,Orthocladiinae,Paracladius,Paracladius alpicola,alpicola
Diptera,Chironomidae,Chironominae,Tanytarsus,Tanytarsus lugens,lugens
Diptera,Chironomidae,Orthocladiinae,Parakiefferiella,Parakiefferiella cf. fennica,cf. fennica
Diptera,Chironomidae,Tanypodinae,Ablabesmyia,Ablabesmyia monilis,monilis
Diptera,Empididae,Hemerodromiinae,Chelifera,Chelifera frigelii,frigelii
Lepidoptera,Nymphalidae,Satyrinae,Oeneis,Oeneis melissa,melissa
Diptera,Simuliidae,Simuliinae,Prosimulium,Prosimulium ursinum,ursinum
Lepidoptera,Geometridae,Larentiinae,Operophtera,Operophtera brumata,brumata
Lepidoptera,Geometridae,Ennominae,Glacies,Glacies coracina,coracina
Hymenoptera,Tenthredinidae,Nematinae,Pristiphora,Pristiphora borea,borea
Hymenoptera,Tenthredinidae,Nematinae,Pristiphora,Pristiphora breadalbanensis,breadalbanensis
Hymenoptera,Tenthredinidae,Nematinae,Pristiphora,Pristiphora lativentris,lativentris
Hymenoptera,Tenthredinidae,Nematinae,Tubpontania,Tubpontania anomaloptera,anomaloptera
Hymenoptera,Tenthredinidae,Nematinae,Euura,Euura lanatae,lanatae
Hymenoptera,Tenthredinidae,Nematinae,Nematus,Nematus reticulatus,reticulatus
Hymenoptera,Tenthredinidae,Nematinae,Amauronematus,Amauronematus poppii,poppii
Trichoptera,Limnephilidae,Limnephilinae,Asynarchus,Asynarchus lapponicus,lapponicus
Hymenoptera,Braconidae,Microgastrinae,Microplitis,Microplitis mediator,mediator
Hymenoptera,Braconidae,Microgastrinae,Dolichogenidea,Dolichogenidea sicaria,sicaria
Diptera,Tipulidae,Tipulinae,Tipula,Tipula subexcisa,subexcisa
Lepidoptera,Lycaenidae,Polyommatinae,Agriades,Agriades aquilo,aquilo
Trichoptera,Apataniidae,Apataniinae,Apatania,Apatania dalecarlica,dalecarlica
Lepidoptera,Nymphalidae,Heliconiinae,Boloria,Boloria aquilonaris,aquilonaris
Lepidoptera,Nymphalidae,Heliconiinae,Boloria,Boloria napaea,napaea
Ephemeroptera,Baetidae,Baetinae,Baetis,Baetis macani,macani
Hymenoptera,Tenthredinidae,Tenthredininae,Rhogogaster,Rhogogaster viridis,viridis
Diptera,Simuliidae,Simuliinae,Metacnephia,Metacnephia lyra,lyra
Diptera,Chironomidae,Orthocladiinae,Limnophyes,Limnophyes aagaardi,aagaardi
Hymenoptera,Tenthredinidae,Nematinae,Pristiphora,Pristiphora coactula,coactula
Diptera,Anthomyiidae,Pegomyinae,Pegoplata,Pegoplata tundrica,tundrica
Hymenoptera,Tenthredinidae,Nematinae,Pristiphora,Pristiphora cincta,cincta
Diptera,Chloropidae,Chloropinae,Thaumatomyia,Thaumatomyia trifasciata,trifasciata
Diptera,Anthomyiidae,Pegomyinae,Pegoplata,Pegoplata aestiva,aestiva
Hymenoptera,Tenthredinidae,Selandriinae,Dolerus,Dolerus gilvipes,gilvipes
Diptera,Chironomidae,Orthocladiinae,Limnophyes,Limnophyes bidumus,bidumus
Lepidoptera,Nepticulidae,Nepticulinae,Stigmella,Stigmella arbusculae,arbusculae
Diptera,Muscidae,Azeliinae,Thricops,Thricops cunctans,cunctans
Hymenoptera,Tenthredinidae,Nematinae,Dineura,Dineura pullior,pullior
Plecoptera,Nemouridae,Amphinemurinae,Amphinemura,Amphinemura standfussi,standfussi
Plecoptera,Perlodidae,Perlodinae,Diura,Diura nanseni,nanseni
Diptera,Limoniidae,Chioneinae,Symplecta,Symplecta meigeni,meigeni
Diptera,Tipulidae,Tipulinae,Tipula,Tipula excisa,excisa
Hymenoptera,Tenthredinidae,Nematinae,Cladius,Cladius compressicornis,compressicornis
Lepidoptera,Tortricidae,Olethreutinae,Apotomis,Apotomis sauciana,sauciana
Lepidoptera,Tortricidae,Olethreutinae,Apotomis,Apotomis boreana,boreana
Lepidoptera,Tortricidae,Olethreutinae,Apotomis,Apotomis fraterculana,fraterculana
Lepidoptera,Tortricidae,Olethreutinae,Apotomis,Apotomis sororculana,sororculana
Lepidoptera,Tortricidae,Olethreutinae,Apotomis,Apotomis demissana,demissana
Diptera,Anthomyiidae,Pegomyinae,Alliopsis,Alliopsis conifrons,conifrons
Coleoptera,Cantharidae,Cantharinae,Dichelotarsus,Dichelotarsus flavimanus,flavimanus
Diptera,Anthomyiidae,Anthomyiinae,Delia,Delia frontella,frontella
Lepidoptera,Nymphalidae,Satyrinae,Oeneis,Oeneis norna,norna
Lepidoptera,Tortricidae,Olethreutinae,Phiaris,Phiaris septentrionana,septentrionana
Lepidoptera,Tortricidae,Olethreutinae,Phiaris,Phiaris schulziana,schulziana
Diptera,Dolichopodidae,Dolichopodinae,Dolichopus,Dolichopus rupestris,rupestris
Hymenoptera,Tenthredinidae,Nematinae,Amauronematus,Amauronematus toeniatus,toeniatus
Diptera,Tipulidae,Tipulinae,Tipula,Tipula laccata,laccata
Diptera,Phoridae,Metopininae,Megaselia,Megaselia sepulchralis,sepulchralis
Lepidoptera,Noctuidae,Plusiinae,Autographa,Autographa pulchrina,pulchrina
Diptera,Tipulidae,Tipulinae,Prionocera,Prionocera abscondita,abscondita
Diptera,Tipulidae,Tipulinae,Prionocera,Prionocera woodorum,woodorum
Diptera,Tipulidae,Tipulinae,Prionocera,Prionocera subserricornis,subserricornis
Diptera,Tipulidae,Tipulinae,Prionocera,Prionocera turcica,turcica
Diptera,Simuliidae,Simuliinae,Simulium,Simulium reptans,reptans
Ephemeroptera,Baetidae,Baetinae,Baetis,Baetis vernus,vernus
Ephemeroptera,Heptageniidae,Heptageniinae,Heptagenia,Heptagenia dalecarlica,dalecarlica
Ephemeroptera,Baetidae,Baetinae,Baetis,Baetis liebenauae,liebenauae
Lepidoptera,Elachistidae,Elachistinae,Elachista,Elachista kilmunella,kilmunella
Ephemeroptera,Ephemerellidae,Ephemerellinae,Ephemerella,Ephemerella aurivillii,aurivillii
Hymenoptera,Formicidae,Formicinae,Formica,Formica exsecta,exsecta
Diptera,Chironomidae,Orthocladiinae,Heterotrissocladius,Heterotrissocladius marcidus,marcidus
Diptera,Chironomidae,Chironominae,Paratanytarsus,Paratanytarsus penicillatus,penicillatus
Diptera,Psychodidae,Psychodinae,Psychoda,Psychoda phalaenoides,phalaenoides
Diptera,Chironomidae,Orthocladiinae,Heterotrissocladius,Heterotrissocladius grimshawi,grimshawi
Coleoptera,Buprestidae,Agrilinae,Agrilus,Agrilus viridis,viridis
Ephemeroptera,Baetidae,Baetinae,Baetis,Baetis rhodani,rhodani
Ephemeroptera,Ephemerellidae,Ephemerellinae,Ephemerella,Ephemerella mucronata,mucronata
Ephemeroptera,Heptageniidae,Heptageniinae,Kageronia,Kageronia fuscogrisea,fuscogrisea
Diptera,Psychodidae,Psychodinae,Pneumia,Pneumia stammeri,stammeri
Diptera,Psychodidae,Psychodinae,Berdeniella,Berdeniella freyi,freyi
Diptera,Psychodidae,Psychodinae,Psychoda,Psychoda lobata,lobata
Diptera,Psychodidae,Psychodinae,Psychoda,Psychoda lativentris,lativentris
Diptera,Ceratopogonidae,Forcipomyiinae,Forcipomyia,Forcipomyia nigrans,nigrans
Diptera,Ceratopogonidae,Ceratopogoninae,Palpomyia,Palpomyia remmi,remmi
Lepidoptera,Coleophoridae,Coleophorinae,Coleophora,Coleophora glitzella,glitzella
Lepidoptera,Sesiidae,Sesiinae,Synanthedon,Synanthedon polaris,polaris
Coleoptera,Chrysomelidae,Chrysomelinae,Gonioctena,Gonioctena flavicornis,flavicornis
Diptera,Psychodidae,Psychodinae,Psychoda,Psychoda nr. albipennis,nr. albipennis
Diptera,Pediciidae,Pediciinae,Dicranota,Dicranota guerini,guerini
Trichoptera,Limnephilidae,Limnephilinae,Limnephilus,Limnephilus femoralis,femoralis
Trichoptera,Limnephilidae,Limnephilinae,Limnephilus,Limnephilus subnitidus,subnitidus
Trichoptera,Limnephilidae,Limnephilinae,Chaetopteryx,Chaetopteryx sahlbergi,sahlbergi
Lepidoptera,Geometridae,Larentiinae,Rheumaptera,Rheumaptera subhastata,subhastata
Lepidoptera,Noctuidae,Noctuinae,Polia,Polia lamuta,lamuta
Diptera,Simuliidae,Simuliinae,Metacnephia,Metacnephia bilineata,bilineata
Diptera,Simuliidae,Simuliinae,Simulium,Simulium vernum,vernum
Lepidoptera,Elachistidae,Elachistinae,Elachista,Elachista leifi,leifi
Ephemeroptera,Baetidae,Baetinae,Baetis,Baetis subalpinus,subalpinus
Lepidoptera,Elachistidae,Elachistinae,Elachista,Elachista excelsicola,excelsicola
Trichoptera,Apataniidae,Apataniinae,Apatania,Apatania wallengreni,wallengreni
Trichoptera,Limnephilidae,Limnephilinae,Asynarchus,Asynarchus thedenii,thedenii
Lepidoptera,Elachistidae,Elachistinae,Elachista,Elachista diederichsiella,diederichsiella
Lepidoptera,Coleophoridae,Coleophorinae,Coleophora,Coleophora thulea,thulea
Lepidoptera,Coleophoridae,Coleophorinae,Coleophora,Coleophora obscuripalpella,obscuripalpella
Diptera,Tipulidae,Tipulinae,Tipula,Tipula tchukchi,tchukchi
Lepidoptera,Nepticulidae,Nepticulinae,Stigmella,Stigmella zelleriella,zelleriella
Diptera,Simuliidae,Simuliinae,Simulium,Simulium tuberosum,tuberosum
Hymenoptera,Tenthredinidae,Selandriinae,Dolerus,Dolerus yukonensis,yukonensis
Diptera,Chironomidae,Orthocladiinae,Tvetenia,Tvetenia duodenaria,duodenaria
Diptera,Limoniidae,Limoniinae,Dicranomyia,Dicranomyia caledonica,caledonica
Diptera,Limoniidae,Limoniinae,Dicranomyia,Dicranomyia stylifera,stylifera
Coleoptera,Staphylinidae,Staphylininae,Quedius,Quedius fellmani,fellmani
Coleoptera,Staphylinidae,Omaliinae,Boreaphilus,Boreaphilus henningianus,henningianus
Coleoptera,Staphylinidae,Oxytelinae,Bledius,Bledius poppiusi,poppiusi
Diptera,Phoridae,Metopininae,Megaselia,Megaselia pumila,pumila
Diptera,Syrphidae,Syrphinae,Platycheirus,Platycheirus nigrofemoratus,nigrofemoratus
Diptera,Empididae,Empidinae,Rhamphomyia,Rhamphomyia caudata,caudata
Coleoptera,Dytiscidae,Agabinae,Ilybius,Ilybius angustior,angustior
Coleoptera,Dytiscidae,Agabinae,Ilybius,Ilybius picipes,picipes
Lepidoptera,Nepticulidae,Nepticulinae,Stigmella,Stigmella salicis,salicis
Coleoptera,Dytiscidae,Hydroporinae,Coelambus,Coelambus novemlineatus,novemlineatus
Lepidoptera,Noctuidae,Noctuinae,Xestia,Xestia laetabilis,laetabilis
Lepidoptera,Noctuidae,Noctuinae,Xestia,Xestia distensa,distensa
Lepidoptera,Depressariidae,Depressariinae,Agonopterix,Agonopterix conterminella,conterminella
Trichoptera,Limnephilidae,Limnephilinae,Potamophylax,Potamophylax nigricornis,nigricornis
Diptera,Oestridae,Hypodermatinae,Hypoderma,Hypoderma tarandi,tarandi
Diptera,Simuliidae,Simuliinae,Simulium,Simulium lundstromi,lundstromi
Diptera,Ceratopogonidae,Ceratopogoninae,Culicoides,Culicoides grisescens,grisescens
Ephemeroptera,Baetidae,Baetinae,Centroptilum,Centroptilum luteolum,luteolum
Diptera,Chironomidae,Chironominae,Tanytarsus,Tanytarsus nemorosus,nemorosus
Plecoptera,Nemouridae,Amphinemurinae,Amphinemura,Amphinemura palmeni,palmeni
Diptera,Psychodidae,Psychodinae,Pericoma,Pericoma blandula,blandula
Coleoptera,Staphylinidae,Aleocharinae,Atheta,Atheta lapponica,lapponica
Coleoptera,Staphylinidae,Aleocharinae,Atheta,Atheta aeneipennis,aeneipennis
Diptera,Ceratopogonidae,Ceratopogoninae,Brachypogon,Brachypogon nitidulus,nitidulus
Diptera,Ceratopogonidae,Forcipomyiinae,Forcipomyia,Forcipomyia nigra,nigra
Diptera,Ceratopogonidae,Forcipomyiinae,Forcipomyia,Forcipomyia palustris,palustris
Diptera,Ceratopogonidae,Dasyheleinae,Dasyhelea,Dasyhelea modesta,modesta
Diptera,Ceratopogonidae,Ceratopogoninae,Brachypogon,Brachypogon lapiae,lapiae
Diptera,Ceratopogonidae,Ceratopogoninae,Brachypogon,Brachypogon sociabilis,sociabilis
Diptera,Ceratopogonidae,Dasyheleinae,Dasyhelea,Dasyhelea malleola,malleola
Diptera,Ceratopogonidae,Forcipomyiinae,Forcipomyia,Forcipomyia knockensis,knockensis
Coleoptera,Staphylinidae,Aleocharinae,Aleochara,Aleochara moerens,moerens
Coleoptera,Dytiscidae,Hydroporinae,Coelambus,Coelambus marklini,marklini
Hymenoptera,Tenthredinidae,Selandriinae,Dolerus,Dolerus subarcticus,subarcticus
Coleoptera,Dytiscidae,Agabinae,Agabus,Agabus serricornis,serricornis
Diptera,Chironomidae,Orthocladiinae,Synorthocladius,Synorthocladius semivirens,semivirens
Trichoptera,Limnephilidae,Limnephilinae,Brachypsyche,Brachypsyche sibirica,sibirica
Diptera,Bibionidae,Bibioninae,Dilophus,Dilophus femoratus,femoratus
Hymenoptera,Braconidae,Aphidiinae,Ephedrus,Ephedrus lacertosus,lacertosus
Diptera,Muscidae,Azeliinae,Thricops,Thricops nigritellus,nigritellus
Diptera,Anthomyiidae,Anthomyiinae,Botanophila,Botanophila varicolor,varicolor
Diptera,Muscidae,Azeliinae,Thricops,Thricops semicinereus,semicinereus
Diptera,Bibionidae,Bibioninae,Bibio,Bibio nigriventris,nigriventris
Diptera,Muscidae,Phaoniinae,Phaonia,Phaonia hybrida,hybrida
Diptera,Anthomyiidae,Pegomyinae,Alliopsis,Alliopsis billbergi,billbergi
Diptera,Syrphidae,Syrphinae,Platycheirus,Platycheirus manicatus,manicatus
Diptera,Anthomyiidae,Anthomyiinae,Egle,Egle subarctica,subarctica
Diptera,Empididae,Empidinae,Hilara,Hilara bistriata,bistriata
Diptera,Empididae,Empidinae,Rhamphomyia,Rhamphomyia sulcata,sulcata
Diptera,Anthomyiidae,Anthomyiinae,Lasiomma,Lasiomma latipenne,latipenne
Diptera,Anthomyiidae,Anthomyiinae,Hydrophoria,Hydrophoria lancifer,lancifer
Diptera,Culicidae,Culicinae,Aedes,Aedes hexodontus,hexodontus
Hymenoptera,Braconidae,Microgastrinae,Dolichogenidea,Dolichogenidea phaloniae,phaloniae
Hymenoptera,Braconidae,Microgastrinae,Protapanteles,Protapanteles cf. anchisiades,cf. anchisiades
Hymenoptera,Braconidae,Microgastrinae,Pholetesor,Pholetesor bedelliae,bedelliae
Diptera,Culicidae,Culicinae,Aedes,Aedes excrucians,excrucians
Diptera,Syrphidae,Syrphinae,Eupeodes,Eupeodes curtus,curtus
Diptera,Syrphidae,Syrphinae,Eupeodes,Eupeodes luniger,luniger
Diptera,Syrphidae,Syrphinae,Eupeodes,Eupeodes americanus,americanus
Diptera,Syrphidae,Syrphinae,Platycheirus,Platycheirus peltatoides,peltatoides
Diptera,Syrphidae,Syrphinae,Platycheirus,Platycheirus amplus,amplus
Hymenoptera,Apidae,Apinae,Bombus,Bombus ashtoni,ashtoni
Diptera,Culicidae,Culicinae,Culiseta,Culiseta alaskaensis,alaskaensis
Coleoptera,Carabidae,Harpalinae,Cymindis,Cymindis vaporariorum,vaporariorum
Diptera,Syrphidae,Syrphinae,Platycheirus,Platycheirus flabella,flabella
Diptera,Culicidae,Culicinae,Aedes,Aedes pullatus,pullatus
Coleoptera,Carabidae,Harpalinae,Pterostichus,Pterostichus tareumiut,tareumiut
Coleoptera,Carabidae,Harpalinae,Pterostichus,Pterostichus nivalis,nivalis
Hymenoptera,Apidae,Apinae,Bombus,Bombus insularis,insularis
Diptera,Syrphidae,Syrphinae,Platycheirus,Platycheirus podagratus,podagratus
Hymenoptera,Apidae,Apinae,Bombus,Bombus kluanensis,kluanensis
Hymenoptera,Apidae,Apinae,Bombus,Bombus natvigi,natvigi
Coleoptera,Carabidae,Harpalinae,Pterostichus,Pterostichus bryanti,bryanti
Diptera,Culicidae,Culicinae,Aedes,Aedes diantaeus,diantaeus
Diptera,Culicidae,Culicinae,Ochlerotatus,Ochlerotatus diantaeus,diantaeus
Hemiptera,Aphididae,Aphidinae,Myzodium,Myzodium modestum,modestum
Hymenoptera,Apidae,Apinae,Bombus,Bombus perplexus,perplexus
Hemiptera,Aphididae,Aphidinae,Muscaphis,Muscaphis escherichi,escherichi
Hemiptera,Aphididae,Eriosomatinae,Pachypappa,Pachypappa sacculi,sacculi
Diptera,Culicidae,Culicinae,Culiseta,Culiseta impatiens,impatiens
Coleoptera,Carabidae,Trechinae,Bembidion,Bembidion obscurellum,obscurellum
Coleoptera,Carabidae,Harpalinae,Amara,Amara patruelis,patruelis
Coleoptera,Carabidae,Harpalinae,Amara,Amara interstitialis,interstitialis
Hymenoptera,Apidae,Apinae,Bombus,Bombus moderatus,moderatus
Lepidoptera,Nymphalidae,Satyrinae,Oeneis,Oeneis philipi,philipi
Hymenoptera,Apidae,Apinae,Bombus,Bombus occidentalis,occidentalis
Hemiptera,Aphididae,Eriosomatinae,Pachypappa,Pachypappa rosettei,rosettei
Diptera,Culicidae,Culicinae,Aedes,Aedes vexans,vexans
Coleoptera,Carabidae,Harpalinae,Calathus,Calathus ingratus,ingratus
Hemiptera,Pentatomidae,Pentatominae,Chlorochroa,Chlorochroa rossiana,rossiana
Diptera,Culicidae,Culicinae,Aedes,Aedes cinereus,cinereus
Coleoptera,Carabidae,Harpalinae,Amara,Amara hyperborea,hyperborea
Diptera,Simuliidae,Simuliinae,Prosimulium,Prosimulium travisi,travisi
Hymenoptera,Formicidae,Formicinae,Formica,Formica glacialis,glacialis
